SeccionCensal;F-of-M
3002201011;21,73Ê%
1307103008;21,73Ê%
0705501001;21,73Ê%
3902001002;21,73Ê%
0608502001;21,73Ê%
1101210019;21,73Ê%
4103804013;21,73Ê%
0409501001;21,73Ê%
2408907010;21,73Ê%
4623001006;21,73Ê%
0826601006;21,73Ê%
2305003012;21,73Ê%
2104102002;21,73Ê%
4614502002;21,73Ê%
4618201001;21,73Ê%
2806501005;21,73Ê%
3306601015;21,73Ê%
2309503001;21,73Ê%
3501604041;21,73Ê%
0306505014;21,73Ê%
4202001003;21,73Ê%
3001608026;21,73Ê%
4808404003;21,73Ê%
2807908092;21,73Ê%
1103205014;21,73Ê%
0309906002;21,73Ê%
0615201002;21,73Ê%
0312203002;21,73Ê%
2516801001;21,73Ê%
1819301007;21,73Ê%
0306303005;21,73Ê%
2801304002;21,73Ê%
1103205012;21,73Ê%
1204007003;21,73Ê%
1802201001;21,73Ê%
0801908018;21,73Ê%
1207102001;21,73Ê%
4625011039;21,73Ê%
3500802001;21,73Ê%
1200501004;21,73Ê%
1101202002;21,73Ê%
2309201003;21,73Ê%
0613201001;21,73Ê%
2006906013;21,73Ê%
1503605004;21,73Ê%
4625011019;21,73Ê%
1507802003;21,73Ê%
2805808008;21,73Ê%
3600802001;21,73Ê%
4718603005;21,73Ê%
0801904018;21,73Ê%
3102201001;21,73Ê%
1102206004;21,73Ê%
2807913136;21,73Ê%
4104601001;21,73Ê%
1102703009;21,73Ê%
2906701002;21,73Ê%
0203703001;21,73Ê%
1307803001;21,73Ê%
3500605004;21,73Ê%
3802301013;21,73Ê%
1402101027;21,73Ê%
2211601001;21,74Ê%
2007902005;21,74Ê%
3803810006;21,74Ê%
3303103002;21,74Ê%
1706201005;21,74Ê%
0801906075;21,74Ê%
1711803003;21,74Ê%
1100301001;21,74Ê%
0606303001;21,74Ê%
0604001001;21,74Ê%
0604401003;21,74Ê%
3205402007;21,74Ê%
1004701001;21,74Ê%
4807101001;21,74Ê%
3106001003;21,74Ê%
1402110009;21,74Ê%
3303201004;21,74Ê%
3803803019;21,74Ê%
2800703014;21,74Ê%
0827906011;21,74Ê%
2805807003;21,74Ê%
1503603002;21,74Ê%
2807904012;21,74Ê%
0205101001;21,74Ê%
0200904001;21,74Ê%
4622301005;21,74Ê%
1503003017;21,74Ê%
3301402002;21,74Ê%
4410601001;21,74Ê%
2807916045;21,74Ê%
1402110026;21,74Ê%
3727406008;21,74Ê%
4804201001;21,74Ê%
2309702001;21,74Ê%
3501603044;21,74Ê%
4614504004;21,74Ê%
0705802001;21,74Ê%
0301502003;21,74Ê%
4314806011;21,74Ê%
5100101003;21,74Ê%
1015501001;21,74Ê%
1000501001;21,74Ê%
2809204015;21,74Ê%
2608902011;21,74Ê%
0905905004;21,74Ê%
0203001001;21,74Ê%
3303104004;21,74Ê%
2807915130;21,74Ê%
1402110018;21,74Ê%
4601301007;21,74Ê%
4315501007;21,74Ê%
0306605002;21,74Ê%
2807913028;21,74Ê%
0801907049;21,75Ê%
0401304003;21,75Ê%
2608904030;21,75Ê%
2807904071;21,75Ê%
1902301001;21,75Ê%
0810106015;21,75Ê%
0401306016;21,75Ê%
4109101027;21,75Ê%
2906711004;21,75Ê%
4801502011;21,75Ê%
2807903087;21,75Ê%
3802604005;21,75Ê%
3737901001;21,75Ê%
0601507011;21,75Ê%
4102602002;21,75Ê%
1811201001;21,75Ê%
4608401001;21,75Ê%
0901801009;21,75Ê%
3001201003;21,75Ê%
3003005035;21,75Ê%
1714704001;21,75Ê%
4925001001;21,75Ê%
5100103001;21,75Ê%
1101202005;21,75Ê%
5028801003;21,75Ê%
4100501002;21,75Ê%
1913001007;21,75Ê%
0313302003;21,75Ê%
0608001002;21,75Ê%
4109106031;21,75Ê%
3606103003;21,75Ê%
0801909034;21,75Ê%
0605203002;21,75Ê%
1402701001;21,75Ê%
1303402014;21,75Ê%
2608904013;21,75Ê%
1507301008;21,75Ê%
1503006001;21,75Ê%
4312306013;21,75Ê%
5022201001;21,75Ê%
1404202001;21,75Ê%
4109108050;21,75Ê%
1715201004;21,75Ê%
2809203019;21,75Ê%
0901802003;21,75Ê%
0301408003;21,75Ê%
0800301004;21,75Ê%
0905909001;21,75Ê%
0818703015;21,75Ê%
0510201002;21,75Ê%
2909402002;21,75Ê%
3004301029;21,75Ê%
2890301014;21,75Ê%
3604303001;21,75Ê%
0405305002;21,75Ê%
5029710006;21,75Ê%
2807913120;21,75Ê%
2807915122;21,75Ê%
1607803004;21,75Ê%
1507201005;21,75Ê%
1202801004;21,75Ê%
4109102067;21,75Ê%
2905401012;21,75Ê%
2608903011;21,76Ê%
3302401028;21,76Ê%
0306504004;21,76Ê%
2206901001;21,76Ê%
0805901001;21,76Ê%
0207502001;21,76Ê%
2106001007;21,76Ê%
2801301002;21,76Ê%
2807905085;21,76Ê%
0705202001;21,76Ê%
2807915114;21,76Ê%
1800501001;21,76Ê%
2605101001;21,76Ê%
2807906127;21,76Ê%
1506001002;21,76Ê%
0801902152;21,76Ê%
2807909005;21,76Ê%
3300401034;21,76Ê%
3205405006;21,76Ê%
3000301024;21,76Ê%
1507401003;21,76Ê%
3727404013;21,76Ê%
4618401004;21,76Ê%
2006904009;21,76Ê%
3109703001;21,76Ê%
2807905073;21,76Ê%
2008001005;21,76Ê%
4600201001;21,76Ê%
3302406005;21,76Ê%
1709901001;21,76Ê%
1802303001;21,76Ê%
3101502001;21,76Ê%
3803810015;21,76Ê%
2304601002;21,76Ê%
0401307031;21,76Ê%
4625009022;21,76Ê%
1103001004;21,76Ê%
2007902011;21,76Ê%
0301903003;21,76Ê%
2805806019;21,76Ê%
2205301001;21,76Ê%
4108102015;21,76Ê%
3302407018;21,76Ê%
4625014018;21,76Ê%
2304701002;21,76Ê%
3804801002;21,76Ê%
2807914057;21,76Ê%
2702801002;21,76Ê%
5029711001;21,76Ê%
2906702023;21,76Ê%
0901803008;21,76Ê%
4804402026;21,76Ê%
4614504002;21,76Ê%
2807911163;21,76Ê%
0800602003;21,76Ê%
3205401011;21,76Ê%
4803201004;21,76Ê%
3003501019;21,76Ê%
1809401001;21,76Ê%
3001603005;21,76Ê%
0401307027;21,76Ê%
3002402004;21,76Ê%
0206903001;21,77Ê%
2807910143;21,77Ê%
4802004008;21,77Ê%
5029705019;21,77Ê%
3803806014;21,77Ê%
2807910116;21,77Ê%
2414801001;21,77Ê%
2906707073;21,77Ê%
3901603003;21,77Ê%
0828201002;21,77Ê%
2300701001;21,77Ê%
3123202001;21,77Ê%
0609401001;21,77Ê%
3001603010;21,77Ê%
3501603006;21,77Ê%
3804901001;21,77Ê%
3604203001;21,77Ê%
3003501016;21,77Ê%
1204003009;21,77Ê%
0305003001;21,77Ê%
3501604002;21,77Ê%
3109702007;21,77Ê%
1714703003;21,77Ê%
2807904005;21,77Ê%
1716401002;21,77Ê%
0805101012;21,77Ê%
0301402033;21,77Ê%
2006906027;21,77Ê%
1101210005;21,77Ê%
4619401006;21,77Ê%
2807902080;21,77Ê%
4101302001;21,77Ê%
1102802002;21,77Ê%
4109102003;21,77Ê%
2301201001;21,77Ê%
0516802002;21,77Ê%
1709101001;21,77Ê%
2807904015;21,77Ê%
1012102001;21,77Ê%
2006904007;21,77Ê%
2107401003;21,77Ê%
1403803007;21,77Ê%
3102801001;21,77Ê%
3605707015;21,77Ê%
0613101001;21,77Ê%
0826001007;21,77Ê%
0190101002;21,77Ê%
4617102008;21,77Ê%
0801909054;21,77Ê%
1720001001;21,77Ê%
2902502006;21,77Ê%
1102001002;21,77Ê%
2807908113;21,77Ê%
0610901003;21,77Ê%
5029709009;21,77Ê%
2807916048;21,77Ê%
3604502002;21,77Ê%
3803801004;21,78Ê%
5029702035;21,78Ê%
2806502012;21,78Ê%
2807915125;21,78Ê%
2807908026;21,78Ê%
2901504002;21,78Ê%
3502701008;21,78Ê%
2809203028;21,78Ê%
0200302014;21,78Ê%
2301901001;21,78Ê%
0828301002;21,78Ê%
1503005014;21,78Ê%
3802305001;21,78Ê%
5029708005;21,78Ê%
5029709017;21,78Ê%
1808702009;21,78Ê%
3090101009;21,78Ê%
3801801001;21,78Ê%
1800301008;21,78Ê%
3003004046;21,78Ê%
2308201001;21,78Ê%
4316106005;21,78Ê%
0105903030;21,78Ê%
2606101001;21,78Ê%
1814801001;21,78Ê%
1815802001;21,78Ê%
3605708018;21,78Ê%
1102701012;21,78Ê%
1505802010;21,78Ê%
0600201003;21,78Ê%
1202801005;21,78Ê%
4019404009;21,78Ê%
1101210021;21,78Ê%
2505802002;21,78Ê%
2602601001;21,78Ê%
1402106004;21,78Ê%
3803804009;21,78Ê%
1808701014;21,78Ê%
1503001001;21,78Ê%
1808707031;21,78Ê%
4109109025;21,78Ê%
0301403019;21,78Ê%
2308001001;21,78Ê%
3300401005;21,78Ê%
2807906052;21,78Ê%
0807302002;21,78Ê%
3302407026;21,78Ê%
0901701001;21,78Ê%
3101601001;21,78Ê%
4625007042;21,78Ê%
3603804007;21,78Ê%
2807916052;21,79Ê%
3604001001;21,79Ê%
4614702001;21,79Ê%
2807912100;21,79Ê%
2800701001;21,79Ê%
5005901001;21,79Ê%
2807911182;21,79Ê%
4802001032;21,79Ê%
1703601002;21,79Ê%
4405401001;21,79Ê%
4303702002;21,79Ê%
2218601001;21,79Ê%
1012103002;21,79Ê%
3304409001;21,79Ê%
2807402020;21,79Ê%
2906708025;21,79Ê%
3901601011;21,79Ê%
3802205001;21,79Ê%
3803703004;21,79Ê%
3605703029;21,79Ê%
1103002001;21,79Ê%
3605705010;21,79Ê%
3003001058;21,79Ê%
0807001001;21,79Ê%
1501601002;21,79Ê%
1402104004;21,79Ê%
5015001001;21,79Ê%
1100201001;21,79Ê%
2800505028;21,79Ê%
5029702021;21,79Ê%
3305501001;21,79Ê%
3602401005;21,79Ê%
0801905037;21,79Ê%
4802006023;21,79Ê%
0601509023;21,79Ê%
2807909075;21,79Ê%
2700501001;21,79Ê%
4313602001;21,79Ê%
0823101001;21,79Ê%
2800601044;21,79Ê%
0801904038;21,79Ê%
2904204002;21,79Ê%
0826701005;21,79Ê%
2002901001;21,79Ê%
0616201002;21,79Ê%
0801904011;21,79Ê%
2590501001;21,79Ê%
4308001001;21,79Ê%
2309302001;21,79Ê%
1203102001;21,79Ê%
2906401001;21,79Ê%
2306003002;21,79Ê%
2807909053;21,79Ê%
2807904043;21,79Ê%
0905909033;21,79Ê%
0801902023;21,79Ê%
4405101002;21,79Ê%
4625010043;21,79Ê%
2807404009;21,79Ê%
1816101001;21,79Ê%
1500901008;21,79Ê%
0810602003;21,79Ê%
3307001002;21,79Ê%
2807401002;21,79Ê%
2906709059;21,79Ê%
4718603004;21,79Ê%
4401401002;21,80Ê%
1507303004;21,80Ê%
0801903040;21,80Ê%
2812701005;21,80Ê%
3603502001;21,80Ê%
3501602014;21,80Ê%
4415401001;21,80Ê%
0401301003;21,80Ê%
1204005010;21,80Ê%
4390201001;21,80Ê%
4606201002;21,80Ê%
4216201002;21,80Ê%
4103803012;21,80Ê%
5005701001;21,80Ê%
3301802002;21,80Ê%
3003001027;21,80Ê%
4801306011;21,80Ê%
0502101001;21,80Ê%
1808706003;21,80Ê%
0702204001;21,80Ê%
2220001001;21,80Ê%
3803805010;21,80Ê%
4804403026;21,80Ê%
2805808007;21,80Ê%
4625008028;21,80Ê%
4622006004;21,80Ê%
4518501003;21,80Ê%
2302501003;21,80Ê%
4600502005;21,80Ê%
0205401001;21,80Ê%
4806501003;21,80Ê%
1612401002;21,80Ê%
3302601001;21,80Ê%
2807909024;21,80Ê%
3003006031;21,80Ê%
3303301004;21,80Ê%
2104101008;21,80Ê%
0704003051;21,80Ê%
3905601001;21,80Ê%
1612501001;21,80Ê%
1102003009;21,80Ê%
1501101007;21,80Ê%
1003705001;21,80Ê%
2305508001;21,80Ê%
2002601001;21,80Ê%
2800505029;21,80Ê%
2514201001;21,80Ê%
2807908086;21,80Ê%
5029704004;21,80Ê%
0601104001;21,80Ê%
2809202019;21,80Ê%
4601703001;21,80Ê%
0609501002;21,80Ê%
2807915144;21,80Ê%
0401303008;21,80Ê%
2807912012;21,80Ê%
2219901007;21,80Ê%
3303601002;21,80Ê%
1501501001;21,80Ê%
4105501004;21,80Ê%
4107301002;21,80Ê%
2807910173;21,81Ê%
4927502002;21,81Ê%
1213504004;21,81Ê%
5029711016;21,81Ê%
1507805021;21,81Ê%
4602903007;21,81Ê%
0810106007;21,81Ê%
2807914006;21,81Ê%
3802403002;21,81Ê%
3003001038;21,81Ê%
0409201002;21,81Ê%
4806701001;21,81Ê%
1102006004;21,81Ê%
2807903045;21,81Ê%
0813601005;21,81Ê%
5029703052;21,81Ê%
2807912022;21,81Ê%
2905101007;21,81Ê%
2807401003;21,81Ê%
1405002001;21,81Ê%
0801907029;21,81Ê%
0804101006;21,81Ê%
5012601002;21,81Ê%
1302803003;21,81Ê%
5029706027;21,81Ê%
3907902003;21,81Ê%
0301408022;21,81Ê%
1102404003;21,81Ê%
2807916022;21,81Ê%
3002701028;21,81Ê%
4613105010;21,81Ê%
2807404003;21,81Ê%
3205401008;21,81Ê%
1808707005;21,81Ê%
4217303002;21,81Ê%
0306503003;21,81Ê%
0810104010;21,81Ê%
1808706014;21,81Ê%
0609701002;21,81Ê%
3205404013;21,81Ê%
3803702001;21,81Ê%
1103104005;21,81Ê%
2906702007;21,81Ê%
0805603002;21,81Ê%
0610302002;21,81Ê%
4804402017;21,81Ê%
2807906077;21,81Ê%
4200601001;21,81Ê%
4314803002;21,82Ê%
0810104011;21,82Ê%
4700701001;21,82Ê%
0201201002;21,82Ê%
2813401019;21,82Ê%
1607804015;21,82Ê%
1803201001;21,82Ê%
0808902009;21,82Ê%
0307001002;21,82Ê%
2104108006;21,82Ê%
2906706041;21,82Ê%
2100601002;21,82Ê%
3004301007;21,82Ê%
1802302001;21,82Ê%
4602901001;21,82Ê%
2811501001;21,82Ê%
1507801005;21,82Ê%
4106803002;21,82Ê%
4623502002;21,82Ê%
1200301001;21,82Ê%
2807906010;21,82Ê%
0822701002;21,82Ê%
1401003001;21,82Ê%
2807911004;21,82Ê%
0803501001;21,82Ê%
2000901010;21,82Ê%
1706501001;21,82Ê%
0304802004;21,82Ê%
1504001001;21,82Ê%
1503005004;21,82Ê%
0306506007;21,82Ê%
0306304003;21,82Ê%
2908401003;21,82Ê%
2906702026;21,82Ê%
4102406001;21,82Ê%
1405201005;21,82Ê%
4903901001;21,82Ê%
1307803002;21,82Ê%
3803804010;21,82Ê%
1813801002;21,82Ê%
2006701029;21,82Ê%
4109103026;21,82Ê%
1503005010;21,82Ê%
4809501002;21,82Ê%
1615501001;21,82Ê%
4624401006;21,82Ê%
3803701003;21,82Ê%
2104103002;21,82Ê%
0313901004;21,82Ê%
3001603029;21,82Ê%
3804001001;21,82Ê%
0601102005;21,83Ê%
1306801001;21,83Ê%
0301402006;21,83Ê%
0820002013;21,83Ê%
4316501001;21,83Ê%
4417901001;21,83Ê%
4516805006;21,83Ê%
1808706009;21,83Ê%
3107801001;21,83Ê%
3400402003;21,83Ê%
1817301006;21,83Ê%
4718608016;21,83Ê%
4519802001;21,83Ê%
4102001001;21,83Ê%
2517901001;21,83Ê%
1213801002;21,83Ê%
1819401002;21,83Ê%
4610201007;21,83Ê%
1503501003;21,83Ê%
4109104022;21,83Ê%
4109111007;21,83Ê%
1018901001;21,83Ê%
4105002002;21,83Ê%
2521701002;21,83Ê%
0808802003;21,83Ê%
0701502004;21,83Ê%
2807903042;21,83Ê%
0818707006;21,83Ê%
3724601001;21,83Ê%
1100502001;21,83Ê%
1718501001;21,83Ê%
2817901001;21,83Ê%
4601301012;21,83Ê%
2807916035;21,83Ê%
3713901001;21,83Ê%
2902901001;21,83Ê%
2211201004;21,83Ê%
4421602003;21,83Ê%
2807908041;21,83Ê%
3907506012;21,83Ê%
2807910011;21,83Ê%
1403901001;21,83Ê%
2800504014;21,83Ê%
2006905003;21,83Ê%
2290301001;21,83Ê%
3902701001;21,83Ê%
3001602011;21,83Ê%
0313901009;21,83Ê%
1103201013;21,83Ê%
0801909065;21,83Ê%
0703602004;21,83Ê%
4611001010;21,83Ê%
4109101034;21,83Ê%
0610901004;21,83Ê%
3306601002;21,83Ê%
0305901003;21,83Ê%
4802702003;21,83Ê%
1405901001;21,83Ê%
1405201006;21,84Ê%
3123202006;21,84Ê%
0801905045;21,84Ê%
1501701012;21,84Ê%
1013102004;21,84Ê%
1212602001;21,84Ê%
4109109024;21,84Ê%
4625004004;21,84Ê%
3727405012;21,84Ê%
0308301005;21,84Ê%
4109108020;21,84Ê%
1703901001;21,84Ê%
2801303005;21,84Ê%
2301701001;21,84Ê%
1101505007;21,84Ê%
4019401004;21,84Ê%
2300901002;21,84Ê%
3907504007;21,84Ê%
0604701001;21,84Ê%
4625005036;21,84Ê%
5029705044;21,84Ê%
0609402001;21,84Ê%
4802201001;21,84Ê%
4104102001;21,84Ê%
2302101001;21,84Ê%
4611601010;21,84Ê%
2807916002;21,84Ê%
3302407051;21,84Ê%
0509301001;21,84Ê%
0301101005;21,84Ê%
1204007007;21,84Ê%
2300901003;21,84Ê%
3501601042;21,84Ê%
1808708003;21,84Ê%
1807901003;21,84Ê%
1716501001;21,84Ê%
4702301002;21,84Ê%
0830704013;21,84Ê%
0811802001;21,84Ê%
2005301003;21,84Ê%
0307901001;21,84Ê%
2813401026;21,84Ê%
3304410006;21,84Ê%
4612401001;21,84Ê%
4625013023;21,84Ê%
0309201003;21,84Ê%
4608101003;21,84Ê%
4625004019;21,84Ê%
2813001013;21,84Ê%
3603503003;21,84Ê%
5029705021;21,84Ê%
1503006014;21,84Ê%
3303107004;21,84Ê%
1405602003;21,84Ê%
1500103001;21,84Ê%
0309906001;21,84Ê%
1912301001;21,84Ê%
1012701002;21,84Ê%
3710702008;21,84Ê%
4619001035;21,84Ê%
2807902052;21,84Ê%
4605901001;21,85Ê%
5009401001;21,85Ê%
0801910123;21,85Ê%
4625008003;21,85Ê%
5100103009;21,85Ê%
2702805002;21,85Ê%
2101701001;21,85Ê%
1103201012;21,85Ê%
4802006041;21,85Ê%
3205404015;21,85Ê%
4109104061;21,85Ê%
0301401010;21,85Ê%
0307601004;21,85Ê%
1404902002;21,85Ê%
4805402003;21,85Ê%
5029702014;21,85Ê%
0825201021;21,85Ê%
3908701005;21,85Ê%
4315502004;21,85Ê%
2807914001;21,85Ê%
2902502010;21,85Ê%
4109301007;21,85Ê%
4601703002;21,85Ê%
4718610017;21,85Ê%
1307903001;21,85Ê%
0824901001;21,85Ê%
1204007011;21,85Ê%
3303102001;21,85Ê%
4614502003;21,85Ê%
2507202003;21,85Ê%
0200306008;21,85Ê%
2408904014;21,85Ê%
2814804016;21,85Ê%
0306505008;21,85Ê%
0801904029;21,85Ê%
1102006013;21,85Ê%
1405402003;21,85Ê%
0801907010;21,85Ê%
4109104053;21,85Ê%
3302406009;21,85Ê%
2906707039;21,85Ê%
0826601010;21,85Ê%
3003005008;21,85Ê%
4890202002;21,85Ê%
4625018009;21,85Ê%
2590301001;21,85Ê%
4602902002;21,85Ê%
3304415003;21,85Ê%
1102006011;21,85Ê%
3905801001;21,85Ê%
2806504027;21,85Ê%
0937201001;21,85Ê%
0800301003;21,86Ê%
3604503002;21,86Ê%
3110401001;21,86Ê%
2003005002;21,86Ê%
4410801001;21,86Ê%
1102701017;21,86Ê%
4103805022;21,86Ê%
4315501004;21,86Ê%
2807909034;21,86Ê%
1607804023;21,86Ê%
2003004001;21,86Ê%
3901603002;21,86Ê%
2411503002;21,86Ê%
2805402002;21,86Ê%
3501604056;21,86Ê%
3201702001;21,86Ê%
1013001001;21,86Ê%
2901502001;21,86Ê%
4625001028;21,86Ê%
0311902003;21,86Ê%
0827001003;21,86Ê%
2813401018;21,86Ê%
2805401004;21,86Ê%
4803601015;21,86Ê%
0703602008;21,86Ê%
1608901001;21,86Ê%
3727405005;21,86Ê%
1807201001;21,86Ê%
0808902008;21,86Ê%
2800504005;21,86Ê%
1708501001;21,86Ê%
3123203004;21,86Ê%
0801905039;21,86Ê%
2702804002;21,86Ê%
3300201001;21,86Ê%
2807909045;21,86Ê%
3001201007;21,86Ê%
2006907031;21,86Ê%
4614502001;21,86Ê%
4800301010;21,86Ê%
4619001040;21,86Ê%
0309301010;21,86Ê%
0810106024;21,86Ê%
3902003001;21,86Ê%
0801907057;21,86Ê%
2301801002;21,86Ê%
2807919026;21,86Ê%
1814501007;21,86Ê%
3605404002;21,86Ê%
1503602004;21,86Ê%
1101208016;21,86Ê%
4624403026;21,86Ê%
2810601041;21,87Ê%
0612601001;21,87Ê%
0990601001;21,87Ê%
0801910106;21,87Ê%
3415701001;21,87Ê%
1503007041;21,87Ê%
0704003054;21,87Ê%
3803101002;21,87Ê%
2408903007;21,87Ê%
1402101011;21,87Ê%
3301601018;21,87Ê%
1102202001;21,87Ê%
0825901003;21,87Ê%
0524501001;21,87Ê%
1102003011;21,87Ê%
3605704018;21,87Ê%
1507102003;21,87Ê%
0801910119;21,87Ê%
4625002036;21,87Ê%
2801001003;21,87Ê%
2807910170;21,87Ê%
4508703002;21,87Ê%
4804402003;21,87Ê%
4624404006;21,87Ê%
4804402024;21,87Ê%
1705101001;21,87Ê%
0703203003;21,87Ê%
4625010032;21,87Ê%
0801908052;21,87Ê%
4804601005;21,87Ê%
3710702005;21,87Ê%
0401302001;21,87Ê%
2006901007;21,87Ê%
4804403009;21,87Ê%
3304408008;21,87Ê%
1808703004;21,87Ê%
0801505006;21,87Ê%
2807920065;21,87Ê%
1204005011;21,87Ê%
4421603006;21,87Ê%
0801502004;21,87Ê%
0310201001;21,87Ê%
2100101001;21,87Ê%
3105501001;21,87Ê%
0818703020;21,87Ê%
1103202004;21,87Ê%
2301901002;21,87Ê%
2908401002;21,87Ê%
2807905062;21,87Ê%
3803301002;21,87Ê%
2212502001;21,87Ê%
4614503004;21,87Ê%
5029703088;21,87Ê%
0822101005;21,87Ê%
2908301001;21,87Ê%
4625016018;21,87Ê%
2807902087;21,87Ê%
2807907002;21,87Ê%
2305001008;21,87Ê%
2816401002;21,87Ê%
2300502009;21,88Ê%
2807903077;21,88Ê%
2800504009;21,88Ê%
3727406014;21,88Ê%
3003001037;21,88Ê%
1212101001;21,88Ê%
3501604009;21,88Ê%
2807916055;21,88Ê%
0803503004;21,88Ê%
3001701011;21,88Ê%
4804301002;21,88Ê%
0800501002;21,88Ê%
4802007042;21,88Ê%
2807909002;21,88Ê%
3903502003;21,88Ê%
2906707082;21,88Ê%
2806504018;21,88Ê%
4621302003;21,88Ê%
3702701001;21,88Ê%
3734701001;21,88Ê%
1014804007;21,88Ê%
0301404031;21,88Ê%
1702301001;21,88Ê%
4109801001;21,88Ê%
4108102007;21,88Ê%
0801908058;21,88Ê%
2305003010;21,88Ê%
1402902001;21,88Ê%
4601703003;21,88Ê%
3603801004;21,88Ê%
2006701014;21,88Ê%
0401302004;21,88Ê%
5029706007;21,88Ê%
4108102011;21,88Ê%
3800501006;21,88Ê%
0700503001;21,88Ê%
4718611036;21,88Ê%
2807913181;21,88Ê%
2220201001;21,88Ê%
0306501005;21,88Ê%
2807913002;21,88Ê%
4717502003;21,88Ê%
3305601002;21,88Ê%
3801401001;21,88Ê%
4607002001;21,88Ê%
4804601003;21,88Ê%
3908701007;21,88Ê%
3804401002;21,88Ê%
3501603010;21,88Ê%
4801502014;21,88Ê%
2101003004;21,88Ê%
2212502004;21,88Ê%
2809601007;21,88Ê%
4625003030;21,88Ê%
3000301012;21,89Ê%
4107702004;21,89Ê%
4613901001;21,89Ê%
3119101001;21,89Ê%
1713701001;21,89Ê%
0824503016;21,89Ê%
1808706010;21,89Ê%
1402105010;21,89Ê%
0804001006;21,89Ê%
1400703002;21,89Ê%
2301401001;21,89Ê%
4109102063;21,89Ê%
0801910141;21,89Ê%
5029706034;21,89Ê%
2301101001;21,89Ê%
3901201002;21,89Ê%
3908703011;21,89Ê%
3003007041;21,89Ê%
2006401001;21,89Ê%
2905101004;21,89Ê%
0818703007;21,89Ê%
3304409004;21,89Ê%
2807902037;21,89Ê%
4625003040;21,89Ê%
1101901001;21,89Ê%
0810103025;21,89Ê%
2811501028;21,89Ê%
2904301002;21,89Ê%
0200306003;21,89Ê%
2807905001;21,89Ê%
2807903057;21,89Ê%
1507804003;21,89Ê%
0300908007;21,89Ê%
1808702001;21,89Ê%
5029701027;21,89Ê%
3801401002;21,89Ê%
2801701001;21,89Ê%
4718604033;21,89Ê%
4109107029;21,89Ê%
1709801001;21,89Ê%
3903502001;21,89Ê%
2006907003;21,89Ê%
2006905004;21,89Ê%
1913005001;21,89Ê%
0105905029;21,89Ê%
2816101013;21,89Ê%
0309903001;21,89Ê%
4109106019;21,89Ê%
3605709009;21,89Ê%
0801909092;21,89Ê%
2805808013;21,89Ê%
0313301007;21,89Ê%
2807403007;21,89Ê%
3605707034;21,89Ê%
1200502002;21,89Ê%
0814401001;21,89Ê%
4614702004;21,89Ê%
2006904003;21,89Ê%
0401307017;21,90Ê%
2904601001;21,90Ê%
2807914039;21,90Ê%
1303402016;21,90Ê%
0816301003;21,90Ê%
1000401001;21,90Ê%
4625007002;21,90Ê%
2300502006;21,90Ê%
2807915108;21,90Ê%
3304413002;21,90Ê%
0801904037;21,90Ê%
2807601001;21,90Ê%
0801907114;21,90Ê%
3605706006;21,90Ê%
2807906039;21,90Ê%
1102002007;21,90Ê%
2800703019;21,90Ê%
2807911098;21,90Ê%
1404102001;21,90Ê%
5015901001;21,90Ê%
4802008023;21,90Ê%
2906709082;21,90Ê%
0905906011;21,90Ê%
2807907083;21,90Ê%
2807903078;21,90Ê%
4103303002;21,90Ê%
3001602007;21,90Ê%
0301403017;21,90Ê%
0801906021;21,90Ê%
2909403005;21,90Ê%
4808201008;21,90Ê%
3604302001;21,90Ê%
3605704008;21,90Ê%
0801502015;21,90Ê%
2800601034;21,90Ê%
3003005038;21,90Ê%
0704001017;21,90Ê%
2807911139;21,90Ê%
2807910203;21,90Ê%
3803802004;21,90Ê%
2512005004;21,90Ê%
2807916008;21,90Ê%
2006907001;21,90Ê%
4927501002;21,90Ê%
4106504002;21,90Ê%
4802002006;21,90Ê%
4610903001;21,90Ê%
3106702001;21,90Ê%
2100801001;21,90Ê%
1002103002;21,90Ê%
3802703001;21,90Ê%
4608501001;21,90Ê%
1508601002;21,90Ê%
2905402003;21,90Ê%
1812204002;21,90Ê%
3304501006;21,90Ê%
3300401002;21,90Ê%
3004301006;21,90Ê%
2309702004;21,90Ê%
1607804006;21,90Ê%
4301401002;21,90Ê%
1709201001;21,90Ê%
2906702019;21,90Ê%
4109109050;21,90Ê%
1103106010;21,91Ê%
2807917071;21,91Ê%
2004504005;21,91Ê%
0801910125;21,91Ê%
1718901001;21,91Ê%
0608802001;21,91Ê%
4109105043;21,91Ê%
3300401064;21,91Ê%
2807909009;21,91Ê%
4625012023;21,91Ê%
0701102003;21,91Ê%
0801504004;21,91Ê%
4721101001;21,91Ê%
2901504001;21,91Ê%
2908402002;21,91Ê%
2807917106;21,91Ê%
4103304001;21,91Ê%
2212508002;21,91Ê%
4800201001;21,91Ê%
2807916050;21,91Ê%
1714001001;21,91Ê%
1303101002;21,91Ê%
1011502002;21,91Ê%
3602701002;21,91Ê%
2702601002;21,91Ê%
2003201003;21,91Ê%
0811302004;21,91Ê%
0200303010;21,91Ê%
1401201002;21,91Ê%
4624403021;21,91Ê%
4103602003;21,91Ê%
4300801001;21,91Ê%
4801702004;21,91Ê%
2308601008;21,91Ê%
3503201002;21,91Ê%
