SeccionCensal;longitud;latitud
0301408017;-0.511069;38.33943
0301408018;-0.516411;38.336528
0301408019;-0.506027;38.336234
0301408021;-0.502153;38.341038
0301408022;-0.510136;38.328883
0301408023;-0.580536;38.432521
0301408024;-0.514246;38.333514
0301408025;-0.510137;38.335606
0301408026;-0.51459;38.326376
0301408027;-0.507177;38.333897
0301408028;-0.517902;38.329037
0301408029;-0.600071;38.357896
0301501001;-0.791865;38.115434
0301501002;-0.795321;38.111644
0301501003;-0.811041;38.100722
0301501004;-0.7861;38.107345
0301501005;-0.799858;38.109384
0301501006;-0.791989;38.106975
0301501007;-0.787373;38.110139
0301501008;-0.789012;38.113154
0301501009;-0.781628;38.111959
0301502002;-0.785455;38.085845
0301502003;-0.801259;38.12076
0301601001;-0.357821;38.764179
0301701001;-0.422889;38.771903
0301801001;-0.051571;38.596611
0301801002;-0.047144;38.601155
0301801003;-0.044472;38.604707
0301801004;-0.0464;38.602821
0301801005;-0.056098;38.591223
0301802001;-0.053269;38.597633
0301802002;-0.052301;38.600184
0301802003;-0.051217;38.601604
0301802004;-0.054859;38.600295
0301803001;-0.0687;38.594075
0301803002;-0.041844;38.639635
0301803003;-0.065123;38.612675
0301803004;-0.047349;38.605179
0301803005;-0.028585;38.622331
0301901001;-0.76855;38.345416
0301901002;-0.770564;38.345869
0301901003;-0.766412;38.34496
0301901004;-0.767775;38.342958
0301901005;-0.769647;38.342374
0301902001;-0.76693;38.349132
0301902002;-0.764431;38.347518
0301902003;-0.765729;38.348291
0301902004;-0.762103;38.346378
0301903001;-0.764109;38.342763
0301903002;-0.761799;38.343197
0301903003;-0.767504;38.338733
0301903004;-0.764228;38.344128
0301903005;-0.763941;38.341148
0301903006;-0.764414;38.339358
0301904001;-0.774702;38.340361
0301904002;-0.77098;38.352745
0301904003;-0.771304;38.338401
0301904004;-0.78531;38.329529
0302001001;-0.333205;38.744141
0302101001;-0.657077;38.717552
0302101002;-0.655383;38.720846
0302101003;-0.653075;38.716251
0302102001;-0.661144;38.717828
0302102002;-0.660728;38.7156
0302102003;-0.677876;38.705489
0302201001;-0.337882;38.695738
0302301001;-0.760599;38.722174
0302401001;-0.831292;38.073421
0302401002;-0.840137;38.073883
0302401003;-0.839379;38.07948
0302401004;-0.841586;38.076847
0302501001;-0.983125;38.15177
0302601001;-0.011582;38.817555
0302701001;-0.214281;38.696045
0302801001;-0.363089;38.825624
0302901001;-0.115805;38.746868
0303001001;-0.027007;38.792291
0303101001;-0.131805;38.53757
0303101002;-0.13108;38.524728
0303101003;-0.130425;38.537848
0303101004;-0.134116;38.537171
0303101005;-0.13453;38.538679
0303101006;-0.130218;38.541591
0303101007;-0.132572;38.542261
0303101008;-0.136052;38.538242
0303101009;-0.13317;38.538454
0303101010;-0.13204;38.539824
0303101011;-0.130969;38.540294
0303101012;-0.128091;38.539619
0303101013;-0.131493;38.543111
0303101014;-0.132796;38.54132
0303101015;-0.134506;38.540191
0303101017;-0.126793;38.541756
0303102001;-0.124441;38.536607
0303102002;-0.113705;38.535485
0303102003;-0.098591;38.530708
0303102004;-0.122379;38.540067
0303102005;-0.099549;38.542077
0303102006;-0.104876;38.536229
0303102007;-0.10432;38.544443
0303102008;-0.116791;38.540442
0303102009;-0.090338;38.548319
0303103001;-0.134364;38.541975
0303103002;-0.132016;38.544558
0303103003;-0.134456;38.544843
0303103004;-0.133463;38.543813
0303103005;-0.129059;38.546029
0303103006;-0.123974;38.542939
0303103007;-0.135616;38.547397
0303103008;-0.129676;38.545207
0303103009;-0.13519;38.543455
0303103010;-0.116079;38.559674
0303103011;-0.132626;38.546731
0303103012;-0.134625;38.545922
0303103013;-0.127496;38.545803
0303103014;-0.125158;38.545122
0303103015;-0.122546;38.545792
0303104001;-0.140428;38.543443
0303104002;-0.154333;38.537076
0303104003;-0.161154;38.530443
0303104004;-0.15702;38.565108
0303104005;-0.142378;38.538182
0303201001;-0.411666;38.65496
0303301001;-0.241253;38.66028
0303401001;-0.740866;38.074922
0303501001;-0.395695;38.705684
0303601001;-0.379961;38.756359
0303701001;-0.202696;38.645541
0303801001;-0.39155;38.775334
0303901001;-0.29875;38.753848
0304001001;-0.035785;38.82919
0304101001;0.056044;38.71775
0304101002;0.048976;38.715508
0304101003;0.045279;38.71409
0304101004;0.046242;38.712398
0304101005;0.054285;38.714161
0304102001;0.038192;38.692262
0304201001;0.148637;38.724682
0304301001;-0.728041;38.662164
0304301002;-0.784754;38.648575
0304301003;-0.769386;38.606146
0304401001;-0.884351;38.058667
0304401002;-0.901192;38.061268
0304401003;-0.89746;38.060458
0304501001;-0.121262;38.68487
0304601001;-0.418488;38.500938
0304701001;0.041871;38.643912
0304701002;0.041878;38.64528
0304701003;0.04745;38.647145
0304701004;0.050376;38.644772
0304701005;0.046857;38.642742
0304702001;0.034863;38.653142
0304702002;0.06844;38.652436
0304801001;-0.123046;38.651087
0304801002;-0.126547;38.651846
0304802001;-0.122828;38.653197
0304802002;-0.119154;38.648235
0304802003;-0.104285;38.653356
0304802004;-0.12041;38.653998
0304901001;-0.881971;38.117538
0304901002;-0.876528;38.122781
0304901003;-0.879916;38.122577
0304901004;-0.890994;38.119377
0304901005;-0.877247;38.126671
0304901006;-0.872608;38.124721
0304901007;-0.87573;38.128394
0304902001;-0.887942;38.124751
0304902002;-0.878725;38.126992
0304902004;-0.883468;38.131995
0304902005;-0.846582;38.141976
0305001001;-0.398995;38.428041
0305001002;-0.397206;38.43045
0305001003;-0.393675;38.42181
0305001004;-0.371887;38.471516
0305001005;-0.402753;38.422382
0305001006;-0.392215;38.43667
0305001007;-0.391875;38.427452
0305001008;-0.405638;38.428095
0305001009;-0.395668;38.428784
0305002001;-0.401461;38.414191
0305002002;-0.412235;38.392811
0305002003;-0.409321;38.404504
0305003001;-0.382054;38.439333
0305003002;-0.343241;38.462746
0305101001;-0.801993;38.703685
0305201001;-0.82174;38.685559
0305301001;-0.667955;38.592473
0305301002;-0.670362;38.600701
0305301003;-0.666288;38.59564
0305301004;-0.675228;38.597402
0305302001;-0.676012;38.593599
0305302002;-0.670612;38.567969
0305302003;-0.672342;38.592875
0305302004;-0.67407;38.588424
0305302005;-0.674707;38.591509
0305401001;-0.18707;38.735028
0305501001;-0.816936;38.156973
0305501002;-0.805718;38.142845
0305501003;-0.798317;38.167195
0305501004;-0.780432;38.162049
0305601001;-0.441059;38.749012
0305601003;-0.442407;38.742588
0305601004;-0.436723;38.741554
0305601005;-0.440301;38.732969
0305601006;-0.437186;38.746933
0305601007;-0.440992;38.741175
0305601008;-0.437321;38.739605
0305601009;-0.442887;38.736895
0305602001;-0.447009;38.737387
0305701001;-0.276634;38.679212
0305801001;-0.875982;38.145212
0305801002;-0.892353;38.13918
0305801003;-0.894041;38.14385
0305801004;-0.90584;38.143588
0305901001;-0.807603;38.247789
0305901002;-0.807236;38.246384
0305901003;-0.80797;38.244498
0305901004;-0.803527;38.245432
0305901005;-0.810069;38.247211
0305901006;-0.80434;38.247376
0305901007;-0.805653;38.244744
0305901008;-0.801996;38.246201
0305902001;-0.811644;38.243124
0305902002;-0.813688;38.246189
0305902003;-0.815539;38.250872
0305902004;-0.811991;38.247144
0305903001;-0.812942;38.249345
0305903002;-0.812842;38.253202
0305903003;-0.810656;38.24975
0305904001;-0.808621;38.250749
0305904002;-0.807839;38.253225
0305904003;-0.804957;38.249231
0305905001;-0.830347;38.259922
0305905002;-0.793651;38.185621
0305905003;-0.797465;38.222969
0306001001;-0.314528;38.716601
0306101001;-0.762915;38.109842
0306201001;-0.735061;38.105747
0306301001;0.103048;38.843082
0306301002;0.090115;38.849042
0306301003;0.009459;38.858176
0306302001;0.107499;38.845558
0306302002;0.110912;38.842213
0306302003;0.112896;38.83954
0306302004;0.143084;38.823904
0306302005;0.132737;38.817979
0306302006;0.110092;38.837473
0306303001;0.108444;38.841063
0306303002;0.109579;38.838888
0306303003;0.103175;38.826513
0306303004;0.061914;38.823394
0306303005;0.098636;38.792662
0306304001;0.105417;38.839736
0306304002;0.105026;38.838087
0306304003;0.105666;38.83679
0306304004;0.100236;38.838978
0306304005;0.055516;38.842013
0306304006;0.103317;38.83688
0306304007;0.10361;38.834376
0306304008;0.09917;38.83662
0306304009;0.101151;38.841062
0306304010;0.107612;38.836299
0306401001;-0.773768;38.138148
0306401002;-0.766135;38.136439
0306401003;-0.769291;38.141773
0306402001;-0.754922;38.138894
0306501001;-0.698584;38.266437
0306501002;-0.696867;38.267407
0306501003;-0.696798;38.272869
0306501004;-0.694297;38.268204
0306501005;-0.693108;38.267795
0306501006;-0.690355;38.268333
0306501007;-0.68747;38.269863
0306501008;-0.686982;38.271249
0306501009;-0.68648;38.274888
0306501010;-0.684708;38.273305
0306501011;-0.683975;38.271441
0306501012;-0.683793;38.27006
0306501013;-0.680438;38.270547
0306501014;-0.684281;38.272346
0306501015;-0.681378;38.272027
0306501016;-0.676563;38.273228
0306501017;-0.679721;38.276354
0306501018;-0.674165;38.2774
0306501019;-0.677428;38.276769
0306501020;-0.669809;38.278234
0306501021;-0.669769;38.274817
0306502001;-0.698717;38.264457
0306502002;-0.696484;38.265257
0306502003;-0.694716;38.265493
0306502004;-0.68858;38.26525
0306502005;-0.683992;38.268339
0306502006;-0.676341;38.264626
0306502007;-0.684326;38.266896
0306502008;-0.678133;38.263938
0306502009;-0.679632;38.262176
0306502010;-0.681281;38.26233
0306502011;-0.683147;38.262362
0306502012;-0.690326;38.259563
0306502013;-0.696474;38.263458
0306502014;-0.698223;38.263159
0306502015;-0.698387;38.261717
0306502016;-0.698399;38.260323
0306502017;-0.698867;38.258402
0306502018;-0.697357;38.258488
0306502019;-0.694833;38.256166
0306502020;-0.680058;38.269117
0306502021;-0.67608;38.268191
0306502022;-0.669806;38.266259
0306502023;-0.691895;38.262149
0306502024;-0.663945;38.265522
0306502025;-0.695139;38.254616
0306502026;-0.692354117;38.2655427
0306503001;-0.701051;38.273379
0306503002;-0.702239;38.271611
0306503003;-0.702678;38.272822
0306503004;-0.703922;38.271154
0306503005;-0.704764;38.272125
0306503006;-0.706011;38.271856
0306503007;-0.706606;38.271002
0306503008;-0.707385;38.270123
0306503009;-0.708801;38.271551
0306503010;-0.708669;38.272493
0306503012;-0.712969;38.277001
0306503013;-0.710219;38.273072
0306503014;-0.712033;38.274237
0306503015;-0.711144;38.27491
0306503016;-0.709731;38.275263
0306503017;-0.71356;38.275688
0306503018;-0.714514;38.276631
0306503019;-0.718337;38.281097
0306503020;-0.70954;38.278097
0306503021;-0.708263;38.275826
0306503023;-0.707815;38.273617
0306503024;-0.705888;38.276029
0306503025;-0.706206;38.274844
0306503026;-0.70435;38.275162
0306503027;-0.70449;38.277867
0306503028;-0.705631;38.273522
0306503029;-0.703737;38.274365
0306503030;-0.703312;38.273561
0306503031;-0.707996;38.276881
0306504001;-0.709406;38.270179
0306504002;-0.711714;38.270442
0306504003;-0.710796;38.268412
0306504004;-0.710987;38.267226
0306504005;-0.712448;38.265737
0306504006;-0.71248;38.268144
0306504007;-0.713764;38.26832
0306504008;-0.713231;38.269929
0306504009;-0.716936;38.269976
0306504010;-0.715116;38.270467
0306504011;-0.715796;38.271463
0306504012;-0.715151;38.275447
0306504013;-0.71647;38.273948
0306504014;-0.715257;38.27253
0306504015;-0.714725;38.273557
0306504016;-0.713539;38.27403
0306504017;-0.712092;38.272707
0306504018;-0.715663;38.268623
0306504019;-0.718314;38.267091
0306504020;-0.713449;38.266828
0306504021;-0.714917;38.267905
0306505001;-0.701122;38.264044
0306505002;-0.700753;38.266493
0306505003;-0.700567;38.269911
0306505004;-0.702224;38.269759
0306505005;-0.702408;38.266544
0306505006;-0.702898;38.264613
0306505007;-0.703289;38.263376
0306505008;-0.704659;38.263954
0306505009;-0.704471;38.266302
0306505010;-0.703741;38.266947
0306505011;-0.703823;38.269572
0306505012;-0.705345;38.267542
0306505013;-0.706164;38.267981
0306505014;-0.706795;38.266722
0306505015;-0.706335;38.264576
0306505016;-0.706539;38.263019
0306505018;-0.708467;38.263847
0306505019;-0.707631;38.267311
0306505020;-0.708563;38.266587
0306505021;-0.709654;38.265839
0306505022;-0.709468;38.263231
0306505023;-0.710334;38.263684
0306505024;-0.710928;38.263658
0306505025;-0.712052;38.264126
0306505026;-0.713341;38.262198
0306505027;-0.703717;38.268331
0306505028;-0.701167;38.268198
0306506001;-0.700883;38.26238
0306506002;-0.701371;38.2608
0306506003;-0.703231;38.261328
0306506004;-0.705032;38.26143
0306506005;-0.706669;38.261604
0306506006;-0.708649;38.261193
0306506007;-0.710246;38.26107
0306506008;-0.71274;38.260959
0306506009;-0.71143;38.259032
0306506010;-0.706431;38.259204
0306506011;-0.702109;38.258919
0306506012;-0.702119;38.255135
0306506013;-0.703857;38.257199
0306506014;-0.705893;38.256549
0306506015;-0.705823;38.254188
0306506016;-0.705795;38.257809
0306506017;-0.704085;38.25479
0306506018;-0.705061;38.259127
0306506019;-0.706717;38.260639
0306506020;-0.707786;38.25927
0306506021;-0.709134;38.259336
0306506022;-0.708621;38.256667
0306507001;-0.746951;38.26741
0306507002;-0.734743;38.294467
0306507003;-0.688633;38.309997
0306507004;-0.592171;38.289328
0306507005;-0.592025;38.293651
0306507006;-0.541065;38.2729
0306507007;-0.596297;38.237715
0306507008;-0.63093;38.259402
0306507009;-0.678882;38.245328
0306507010;-0.644104;38.220614
0306507011;-0.68423;38.213113
0306507012;-0.671562;38.149622
0306507013;-0.706059;38.185343
0306507014;-0.732716;38.206204
0306507015;-0.755012;38.242132
0306507016;-0.586133;38.290821
0306507017;-0.536289;38.270487
0306507018;-0.6331;38.308685
0306507019;-0.665737;38.296938
0306507020;-0.520233;38.250766
0306507021;-0.667244;38.206279
0306507022;-0.589782;38.291323
0306507023;-0.750514;38.224993
0306507024;-0.548697;38.26757
0306507025;-0.586986;38.29506
0306507026;-0.636103;38.220086
0306601001;-0.794521;38.483023
0306601002;-0.796818;38.488917
0306601003;-0.793275;38.48056
0306601004;-0.799631;38.480429
0306601005;-0.798466;38.479495
0306601006;-0.80104;38.485193
0306602001;-0.795074;38.478316
0306602002;-0.797988;38.477247
0306602003;-0.799766;38.476042
0306602004;-0.802624;38.476698
0306603001;-0.823443;38.47486
0306604001;-0.792955;38.477071
0306604002;-0.794095;38.474241
0306604003;-0.791343;38.473329
0306604004;-0.797302;38.475179
0306604005;-0.794895;38.476053
0306604006;-0.795472;38.473041
0306604007;-0.797616;38.473463
0306604008;-0.800801;38.472759
0306604009;-0.797274;38.470501
0306604010;-0.794743;38.471288
0306604011;-0.793039;38.47146
0306604012;-0.791333;38.470583
0306604013;-0.793663;38.468936
0306604014;-0.790866;38.466593
0306604015;-0.789808;38.471595
0306604016;-0.792087;38.474845
0306604017;-0.786532;38.461068
0306604018;-0.79909;38.471566
0306605001;-0.791073;38.478107
0306605002;-0.789954;38.47507
0306605003;-0.784687;38.476693
0306605004;-0.786828;38.476054
0306605005;-0.788322;38.477748
0306605006;-0.789312;38.47971
0306605007;-0.786828;38.479271
0306605008;-0.789354;38.481544
0306605009;-0.790694;38.484389
0306605010;-0.788307;38.473103
0306605011;-0.785479;38.474913
0306605012;-0.788457;38.475519
0306701001;-0.274358;38.731563
0306801001;-0.240591;38.730585
0306901001;-0.204939;38.576356
0306901002;-0.177905;38.538382
0307001001;-0.744652;38.090857
0307001002;-0.726325;38.098342
0307101001;0.089528;38.772781
0307101002;0.085584;38.775897
0307101003;0.084454;38.771906
0307102001;0.082864;38.776248
0307102002;0.069846;38.768067
0307201001;-0.410837;38.81593
0307301001;-0.373777;38.722161
0307401001;-0.894548;38.154715
0307501001;-0.16834;38.670221
0307601001;-0.654552;38.088501
0307601002;-0.655223;38.091529
0307601003;-0.653523;38.085959
0307601004;-0.64954;38.083689
0307601005;-0.656762;38.09809
0307601006;-0.653772;38.083711
0307601007;-0.669795;38.080608
0307701001;-0.89506;38.307764
0307801001;-0.932233;38.268956
0307901001;-0.574519;38.62839
0307901002;-0.572307;38.625791
0307901003;-0.570159;38.628454
0307901004;-0.574832;38.624225
0307901005;-0.564721;38.628311
0307902001;-0.565951;38.624935
0307902002;-0.565591;38.622233
0307902003;-0.573606;38.621316
0307902004;-0.575557;38.620727
0307902005;-0.57241;38.617977
0307902006;-0.576849;38.617163
0307902007;-0.572019;38.622139
0307903001;-0.580219;38.624716
0307903002;-0.577755;38.625541
0307903003;-0.578146;38.622188
0307903004;-0.587619;38.622544
0307903005;-0.583716;38.613724
0307903006;-0.562986;38.62487
0307903007;-0.576363;38.622398
0308001001;-0.851719;38.047929
0308101001;-0.008752;38.739622
0308102001;-0.031089;38.712458
0308201001;0.163375;38.791237
0308201002;0.160371;38.790782
0308201003;0.16806;38.791852
0308201004;0.169435;38.788517
0308202001;0.165081;38.78502
0308202002;0.132561;38.794091
0308202003;0.160843;38.78432
0308203001;0.163943;38.764231
0308203002;0.178831;38.797003
0308203003;0.187162;38.775491
0308203004;0.1649662;38.7862544
0308301001;-0.489616;38.551089
0308301002;-0.507826;38.543405
0308301003;-0.505941;38.541607
0308301004;-0.50613;38.537497
0308301005;-0.506469;38.532664
0308301006;-0.505254;38.539346
0308301007;-0.501204;38.54177
0308401001;-0.308657;38.849685
0308501001;0.008034;38.72931
0308601001;-0.378431;38.740351
0308801001;-0.724695;38.379908
0308801002;-0.728108;38.377903
0308801003;-0.733109;38.381007
0308801004;-0.728467;38.383494
0308801005;-0.695001;38.384956
0308901001;-0.844293;38.439637
0308901002;-0.840566;38.439082
0308901003;-0.836852;38.438039
0308901004;-0.830611;38.438036
0308901005;-0.833383;38.434786
0308901006;-0.837742;38.436006
0308901007;-0.841214;38.436492
0308901008;-0.844165;38.435562
0308901009;-0.838304;38.433799
0308901010;-0.844526;38.437683
0308902001;-0.912462;38.428558
0309001001;-0.442823;38.414486
0309001002;-0.440931;38.411892
0309001003;-0.443708;38.415898
0309001004;-0.445991;38.412172
0309001005;-0.444723;38.409329
0309001006;-0.450366;38.410127
0309001007;-0.449285;38.418099
0309001008;-0.444341;38.417589
0309002001;-0.445202;38.421519
0309002002;-0.450234;38.421237
0309002003;-0.520403;38.444981
0309002004;-0.459651;38.422355
0309002005;-0.476458;38.412291
0309002006;-0.477535;38.44521
0309002007;-0.442295;38.433214
0309002008;-0.464989;38.401658
0309101001;-0.07701;38.765895
0309201001;-0.436799;38.778269
0309201002;-0.444212;38.778942
0309201003;-0.439603;38.783299
0309201004;-0.43578;38.783366
0309201005;-0.445845;38.788553
0309201006;-0.432238;38.781721
0309301001;-0.766122;38.386574
0309301002;-0.768149;38.385902
0309301003;-0.765316;38.383865
0309301004;-0.769727;38.389272
0309301005;-0.766913;38.389964
0309301006;-0.763411;38.38718
0309301007;-0.750911;38.385034
